,nom,prenom,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
149,846,133,75,147.7,54.3,3,2452,4.0,0.49,2023-12-18,380.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
150,862,20,60,164.2,79.5,3,2571,2.0,0.41,2020-04-15,574.0,10000.0,33049.468422152735,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
151,214,552,44,150.0,57.9,2,4154,3.0,0.76,2022-01-18,574.0,5000.0,10656.8885958248,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
152,831,206,21,179.9,48.9,2,969,3.0,0.02,2024-12-02,574.0,731.72,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
153,209,329,29,178.0,76.3,1,3121,1.0,0.72,2022-07-10,701.0,5000.0,7051.1771065952,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
154,31,639,25,166.1,82.6,3,3384,3.0,0.65,2020-08-01,630.0,10000.0,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
155,56,330,68,185.4,56.5,0,2285,1.0,0.21,2020-12-16,792.0,10000.0,2724.919805153449,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
156,700,169,27,157.7,52.5,4,2483,2.0,0.99,2025-02-20,666.0,33.29,26282.620988748466,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
157,342,342,72,157.2,64.2,1,2466,3.0,0.16,2022-01-16,801.0,5000.0,5070.610961595275,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
158,565,517,72,162.2,54.9,4,2684,3.0,0.78,2021-12-04,574.0,5000.0,15080.08702060483,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
159,615,367,35,178.6,70.5,0,4243,2.0,0.02,2022-08-19,359.0,10000.0,14306.900020371317,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
160,39,2,44,154.9,67.5,1,2265,3.0,0.22,2024-04-12,574.0,10000.0,6693.74203294808,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
161,456,360,23,153.4,74.9,3,3055,3.0,0.35,2020-06-15,385.0,5000.0,1798.0125221383746,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
162,935,498,42,170.7,87.0,4,1203,3.0,0.38,2024-06-03,574.0,5000.0,10497.778053549608,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
163,497,195,62,165.3,86.1,0,4340,2.0,0.7,2021-12-19,698.0,1004.67,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
164,226,429,23,170.3,91.7,0,1676,3.0,0.04,2022-08-24,657.0,10000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
165,261,417,23,170.8,46.7,2,531,1.0,0.96,2020-12-17,574.0,5000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
166,363,643,22,157.9,31.8,2,1733,3.0,0.64,2025-04-08,574.0,1411.64,6372.475344505444,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
167,615,442,37,166.2,85.2,1,2743,5.0,0.49,2021-08-07,574.0,5000.0,16741.9804046619,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
168,482,442,27,160.6,71.5,4,500,2.0,0.23,2024-10-09,574.0,5000.0,14504.604268333092,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
169,932,560,49,156.9,68.6,2,1711,5.0,0.53,2022-06-10,574.0,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
171,340,208,59,172.6,70.3,4,3498,3.0,0.86,2023-01-15,335.0,459.59,12032.654325077505,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
172,854,621,41,177.4,82.0,2,1882,5.0,0.2,2023-12-26,574.0,5000.0,28685.37160497041,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
173,568,28,45,162.2,46.1,1,1084,4.0,0.98,2024-08-11,820.0,10000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
174,107,28,73,159.2,67.1,3,2345,3.0,0.86,2022-11-22,346.0,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
175,737,126,43,161.9,56.7,0,2740,4.0,0.1,2025-01-30,486.0,773.51,6726.144540197254,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
176,586,491,60,165.8,64.5,0,1704,3.0,0.3,2021-06-17,574.0,5000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
177,420,261,57,173.2,54.9,0,871,3.0,0.47,2024-10-19,706.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
178,787,496,64,171.3,71.2,3,2589,3.0,0.7,2021-10-27,574.0,5000.0,20212.703427559845,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
179,260,404,49,181.9,72.9,4,1127,3.0,0.22,2025-06-04,830.0,5000.0,5504.582746306162,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
180,923,287,68,181.6,81.4,3,1526,3.0,0.49,2020-04-01,359.0,5000.0,8878.890939012841,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
181,346,235,23,162.8,42.8,1,1797,1.0,0.04,2024-01-07,595.0,546.16,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
182,323,524,40,155.4,74.5,0,2165,1.0,0.84,2022-09-28,846.0,887.1,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
183,699,28,72,171.1,60.4,2,2676,3.0,0.46,2025-04-03,574.0,5000.0,10124.44495985712,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
184,115,584,68,161.0,63.5,3,2107,5.0,0.84,2022-12-03,574.0,688.7,8921.973730630438,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
185,770,48,32,163.8,76.0,4,2063,3.0,0.38,2024-10-04,574.0,854.72,6035.446018551712,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
186,209,28,48,188.6,81.7,3,1290,5.0,0.49,2022-07-21,331.0,10000.0,8255.660172817976,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
187,211,360,75,164.3,65.9,0,1313,3.0,0.85,2025-02-09,805.0,1260.4,5083.612822428259,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
188,175,552,57,171.0,39.3,0,1029,3.0,0.52,2021-10-29,574.0,10000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
189,663,491,75,175.4,79.0,0,2362,4.0,0.39,2023-04-26,491.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
190,870,584,62,178.4,66.8,0,3735,3.0,0.4,2024-09-04,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
191,749,442,37,171.7,82.7,1,2379,3.0,0.21,2023-04-28,487.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
192,886,171,63,170.2,47.8,3,2170,3.0,0.15,2021-05-12,574.0,902.3,16629.25199108691,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
194,946,24,51,150.6,81.2,4,3353,3.0,0.86,2021-12-31,574.0,5000.0,29651.483306242997,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
195,232,629,31,176.9,72.0,4,1599,3.0,0.35,2024-01-06,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
196,694,650,31,170.0,51.7,4,1814,3.0,0.07,2023-10-19,574.0,5000.0,38558.79613385785,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
197,342,610,21,172.5,75.1,2,609,3.0,1.0,2024-12-28,574.0,723.68,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
198,961,351,20,179.9,73.5,1,3332,5.0,0.03,2021-08-28,660.0,5000.0,14791.054255033709,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
199,421,299,56,161.2,92.0,4,2204,3.0,0.81,2022-06-18,574.0,5000.0,24690.30817151772,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
200,765,97,42,166.9,85.5,0,3099,2.0,0.73,2021-03-04,574.0,5000.0,14232.322333697375,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
201,111,370,55,182.7,74.8,4,1771,0.0,0.09,2020-02-28,301.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
202,281,22,25,156.3,82.4,3,5431,3.0,0.29,2022-01-22,505.0,5000.0,27702.156529405507,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
203,774,391,67,176.1,75.2,4,2979,4.0,0.56,2021-10-23,376.0,5000.0,30331.9324936551,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
204,320,2,49,180.4,66.0,0,3192,3.0,0.35,2023-05-01,574.0,621.78,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
205,731,315,47,168.4,66.8,2,3877,4.0,0.69,2021-09-27,574.0,780.64,26198.455079027182,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
206,568,258,68,169.2,93.5,3,2128,3.0,0.18,2020-07-12,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
207,710,363,19,152.9,55.7,0,1772,3.0,0.42,2022-02-20,574.0,10000.0,12454.328982490384,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
208,467,612,65,176.8,59.5,1,5181,4.0,0.56,2021-05-08,574.0,10000.0,14858.463980839962,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
209,289,355,75,160.0,66.5,2,3746,3.0,0.73,2021-04-28,574.0,1002.34,16415.71124195981,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
210,620,33,53,178.0,43.5,3,2952,0.0,0.03,2021-09-15,630.0,1101.41,24462.730419394706,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
211,589,632,59,151.6,78.3,0,500,3.0,0.38,2023-09-09,574.0,672.52,500.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
212,327,42,20,171.6,88.3,2,500,2.0,0.2,2024-12-25,574.0,921.64,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
213,329,320,34,176.9,43.0,4,1863,4.0,0.92,2024-02-13,574.0,5000.0,14449.054890309168,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
214,961,304,54,164.4,80.1,0,1363,4.0,0.44,2020-11-24,574.0,10000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
215,197,481,73,159.4,69.4,1,3806,3.0,0.29,2020-04-09,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
216,402,344,67,164.9,64.9,1,951,3.0,0.35,2024-03-10,329.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
217,41,528,25,170.7,79.9,0,500,3.0,0.26,2022-09-01,574.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
218,456,35,66,151.8,58.3,3,2612,1.0,0.25,2021-08-12,574.0,1616.31,500.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
219,351,216,69,185.7,71.8,0,936,2.0,0.28,2023-01-30,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
220,886,40,59,168.4,72.7,3,1251,4.0,0.86,2022-05-19,710.0,926.12,4878.545755190827,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
221,738,136,35,154.3,90.8,2,614,5.0,0.95,2021-12-01,574.0,821.99,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
222,133,384,40,173.7,61.6,4,1899,3.0,0.31,2021-01-29,312.0,1414.5,23223.68674933023,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
223,716,531,64,156.4,52.9,0,1541,1.0,0.33,2022-02-15,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
224,420,33,55,147.3,95.3,4,1440,3.0,0.06,2022-07-26,636.0,948.67,32053.702626437243,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
225,606,384,51,189.5,66.6,0,4944,1.0,0.92,2021-03-03,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
226,432,339,43,161.7,70.8,4,1103,3.0,0.69,2025-04-12,574.0,10000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
227,936,477,36,168.7,94.1,2,2002,0.0,0.23,2021-01-23,651.0,5000.0,9001.546015414096,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
228,297,209,72,161.5,47.1,2,4216,3.0,0.29,2020-03-06,476.0,10000.0,500.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
229,759,550,23,166.6,66.8,3,2582,3.0,0.83,2021-10-29,574.0,5000.0,10903.397392817302,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
230,709,481,67,155.8,61.9,1,863,3.0,0.65,2021-05-31,323.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
231,875,287,26,165.8,83.7,3,3895,3.0,0.61,2023-12-02,574.0,5000.0,3166.058998466729,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
232,298,528,70,170.0,68.5,4,500,3.0,0.92,2022-12-08,796.0,548.48,24181.38134356665,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
233,469,122,64,161.4,69.0,0,3318,5.0,0.61,2024-08-10,574.0,10000.0,2720.813788949977,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
234,555,39,49,172.1,68.2,3,500,3.0,0.5,2020-01-23,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
