,age,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sport_licence_non,sport_licence_oui,smoker_non,smoker_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf,imc
221,35,2,614,5.0,0.95,2021-12-01,574.0,821.99,500.0,False,True,False,True,False,False,False,True,38.137655937020774
222,40,4,1899,3.0,0.31,2021-01-29,312.0,1414.5,23223.68674933023,False,True,True,False,False,False,False,False,20.41648976242299
223,64,0,1541,1.0,0.33,2022-02-15,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,21.626297577854668
224,55,4,1440,3.0,0.06,2022-07-26,636.0,948.67,32053.702626437243,False,True,True,False,False,False,True,False,43.92253594803774
225,51,0,4944,1.0,0.92,2021-03-03,574.0,10000.0,500.0,False,True,True,False,False,False,True,False,18.54623679868561
226,43,4,1103,3.0,0.69,2025-04-12,574.0,10000.0,500.0,True,False,False,True,False,False,True,False,27.077790131063388
227,36,2,2002,0.0,0.23,2021-01-23,651.0,5000.0,9001.546015414096,True,False,False,True,False,True,False,False,33.06430955502327
228,72,2,4216,3.0,0.29,2020-03-06,476.0,10000.0,500.0,False,True,False,True,False,True,False,False,18.058258010716102
229,23,3,2582,3.0,0.83,2021-10-29,574.0,5000.0,10903.397392817302,True,False,False,True,False,False,True,False,24.06724994919937
230,67,1,863,3.0,0.65,2021-05-31,323.0,10000.0,500.0,True,False,True,False,True,False,False,False,25.500913748411854
231,26,3,3895,3.0,0.61,2023-12-02,574.0,5000.0,3166.058998466729,True,False,True,False,False,False,False,False,30.4478341658894
232,70,4,500,3.0,0.92,2022-12-08,796.0,548.48,24181.38134356665,False,True,False,True,False,False,True,False,23.702422145328722
233,64,0,3318,5.0,0.61,2024-08-10,574.0,10000.0,2720.813788949977,True,False,False,True,False,False,False,False,26.487564664206776
234,49,3,500,3.0,0.5,2020-01-23,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,23.026219165714842
235,69,2,1817,3.0,0.15,2024-04-14,301.0,10000.0,500.0,False,True,False,True,False,False,False,True,17.028318892520712
236,22,4,1224,3.0,0.23,2023-04-21,574.0,5000.0,11196.8709848394,True,False,False,True,False,True,False,False,32.554812243962694
237,19,3,2237,3.0,0.62,2022-11-30,574.0,10000.0,4057.591842683427,False,True,False,True,False,True,False,False,24.70679729717264
238,38,4,3210,3.0,0.26,2023-04-05,779.0,10000.0,30089.662669880072,False,True,False,True,False,True,False,False,33.49325198194574
239,22,1,796,3.0,0.88,2023-10-24,574.0,5000.0,10822.827044993295,False,True,True,False,False,False,False,False,20.563246933368767
240,63,0,3885,3.0,0.5,2020-08-12,574.0,10000.0,15757.66361823247,False,True,True,False,False,True,False,False,20.232565603950675
241,56,1,898,3.0,0.02,2024-05-04,630.0,5000.0,500.0,False,True,True,False,False,False,False,False,25.713684345861502
242,47,0,3582,5.0,0.12,2021-04-01,574.0,724.76,3735.658720627448,True,False,False,True,False,True,False,False,18.78863753263264
243,46,2,2047,3.0,0.1,2020-11-21,833.0,957.57,15966.5991061799,False,True,True,False,False,True,False,False,19.24526168099755
244,49,1,3214,3.0,0.55,2020-01-17,788.0,303.13,7056.806036648549,True,False,True,False,False,False,True,False,13.33207951982242
245,56,3,500,0.0,0.14,2025-02-23,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,22.450083210047787
246,51,0,3527,5.0,0.03,2023-07-10,574.0,654.46,500.0,False,True,False,True,False,False,True,False,25.926176311519743
247,22,1,2450,2.0,0.86,2022-09-08,791.0,10000.0,500.0,True,False,False,True,False,False,False,False,27.699739505407496
248,30,1,2893,0.0,0.05,2022-02-27,574.0,793.96,500.0,False,True,False,True,True,False,False,False,15.34613304488913
249,57,1,4262,3.0,0.89,2021-02-16,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,29.814268276298733
250,51,4,2926,3.0,0.42,2020-10-25,629.0,5000.0,35758.18072081153,False,True,True,False,False,False,False,True,18.174308621452308
251,34,3,2399,5.0,0.01,2024-04-09,818.0,5000.0,11737.23847284871,True,False,False,True,False,False,False,False,29.824880424959773
252,71,2,1287,2.0,0.63,2021-03-02,800.0,10000.0,2814.1386162062663,True,False,False,True,False,False,False,False,25.63120750387416
253,28,0,1768,2.0,0.71,2020-11-26,830.0,5000.0,500.0,True,False,False,True,False,False,False,False,22.925350272899845
254,20,0,1559,3.0,0.79,2021-10-03,574.0,10000.0,500.0,True,False,True,False,False,False,False,False,27.50618686356444
255,65,2,2632,3.0,0.57,2024-12-22,574.0,5000.0,11759.638243193413,True,False,False,True,False,True,False,False,31.320271057180786
256,63,1,2798,3.0,0.9,2020-02-25,574.0,656.99,14866.76807385541,True,False,True,False,False,False,True,False,28.985426462022126
257,67,2,3409,3.0,0.87,2023-02-17,574.0,5000.0,18711.66358452964,False,True,True,False,False,False,False,False,28.56465711320282
258,40,0,3130,3.0,0.82,2021-01-11,731.0,5000.0,500.0,False,True,False,True,False,False,True,False,25.65332360529879
259,74,3,1899,3.0,0.41,2022-07-16,496.0,5000.0,20814.697568663774,False,True,True,False,False,False,False,True,26.68316383287737
260,21,1,3444,3.0,0.23,2024-07-27,831.0,5000.0,500.0,True,False,False,True,False,False,True,False,25.817715069416508
261,32,3,2603,3.0,0.35,2021-02-19,574.0,10000.0,30210.987049606567,False,True,True,False,False,False,False,True,29.403648966346953
262,75,3,3656,3.0,0.22,2024-01-12,594.0,10000.0,3066.137791409429,True,False,True,False,False,True,False,False,17.159067483742806
263,37,2,4084,3.0,0.52,2021-02-27,748.0,10000.0,9573.778332032196,True,False,False,True,False,False,False,True,26.798589969556158
264,24,0,2306,3.0,0.23,2023-12-03,849.0,10000.0,4554.810431805047,False,True,False,True,False,True,False,False,30.70005035669582
265,47,2,2384,3.0,0.22,2024-10-29,588.0,5000.0,6829.661938726994,True,False,False,True,False,False,False,False,25.18084196364059
266,23,4,1713,0.0,0.58,2020-10-14,803.0,5000.0,500.0,True,False,False,True,False,True,False,False,17.765482935619154
267,44,0,1962,1.0,0.7,2020-12-29,363.0,10000.0,500.0,True,False,False,True,False,False,True,False,17.2352986509013
268,35,4,2789,4.0,0.64,2024-07-16,574.0,5000.0,29152.59717199099,False,True,True,False,True,False,False,False,32.50973916437272
269,40,4,3336,3.0,0.21,2022-10-28,574.0,5000.0,500.0,False,True,False,True,True,False,False,False,26.36566631624988
270,57,3,2623,2.0,0.54,2022-12-27,562.0,10000.0,4383.465051415476,False,True,True,False,False,True,False,False,31.1332382255607
271,41,3,2699,5.0,0.33,2025-05-21,574.0,5000.0,8620.740440969317,False,True,True,False,True,False,False,False,11.204394369713803
272,68,0,3059,4.0,0.75,2022-05-24,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,27.546362794854605
273,23,0,2360,3.0,0.87,2025-04-26,349.0,10000.0,500.0,False,True,True,False,False,True,False,False,22.874808423479454
274,43,4,4971,3.0,0.36,2023-04-28,574.0,10000.0,25883.89703555264,False,True,False,True,False,True,False,False,32.16252487389514
275,21,2,500,3.0,0.22,2024-09-14,574.0,10000.0,2571.4279977966503,True,False,True,False,False,False,False,True,18.29942930765021
276,44,3,3485,3.0,0.78,2020-06-30,500.0,5000.0,6950.691750123016,False,True,False,True,True,False,False,False,26.321007746960756
277,75,1,989,2.0,0.26,2020-01-01,843.0,5000.0,12906.990479801343,False,True,False,True,False,False,True,False,36.07173888935604
278,32,0,2538,2.0,0.91,2020-04-26,458.0,5000.0,21288.40814422946,False,True,True,False,False,False,False,False,24.6611529277727
279,30,1,2830,3.0,0.26,2022-10-25,574.0,805.29,7501.263720832778,True,False,True,False,False,False,False,False,25.65795512733314
280,23,3,3583,0.0,0.39,2024-12-16,574.0,615.43,13702.678326689054,False,True,False,True,False,False,False,True,19.100156038562897
281,35,1,2107,3.0,0.34,2022-04-01,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,23.575016811043866
282,32,0,4405,3.0,0.48,2025-02-24,574.0,853.79,500.0,False,True,True,False,False,False,False,False,21.549369301557626
283,58,4,962,5.0,0.87,2024-10-17,574.0,5000.0,14356.8655104378,False,True,False,True,True,False,False,False,26.29250823872266
284,62,0,3271,5.0,0.22,2021-10-19,574.0,5000.0,17984.913231590494,False,True,True,False,False,False,True,False,22.630958001766825
285,53,4,699,4.0,0.82,2023-04-08,521.0,989.81,9786.53291738366,True,False,False,True,False,False,False,True,18.379849558267615
286,48,1,4371,3.0,0.52,2022-01-11,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,23.45655845374367
287,32,4,1464,5.0,0.76,2025-02-12,391.0,420.05,500.0,False,True,False,True,True,False,False,False,22.662170204324543
288,19,4,4022,3.0,0.53,2023-07-13,474.0,5000.0,20399.31047104829,True,False,False,True,False,False,True,False,15.004298401208645
289,50,1,2020,3.0,0.08,2020-08-21,701.0,718.47,500.0,False,True,True,False,True,False,False,False,22.64881098623531
290,39,3,5025,3.0,0.38,2021-01-13,574.0,10000.0,28688.895789414644,True,False,True,False,True,False,False,False,30.21363900825772
291,29,4,4116,5.0,0.42,2021-07-30,574.0,5000.0,32226.988031995694,False,True,True,False,False,False,True,False,25.745695099947408
292,58,4,3767,3.0,0.32,2022-07-17,537.0,5000.0,500.0,True,False,False,True,False,True,False,False,20.748733926112628
293,68,3,3955,4.0,0.94,2025-04-06,574.0,933.28,10639.305587861045,False,True,False,True,False,False,True,False,34.87784175595965
294,39,4,1808,3.0,0.76,2025-03-31,574.0,766.8,5630.096497060186,True,False,False,True,False,False,True,False,14.301889826676913
295,31,4,2649,3.0,0.03,2021-09-28,471.0,10000.0,500.0,True,False,False,True,False,True,False,False,19.9392054198074
296,29,1,2483,4.0,0.71,2023-11-29,721.0,10000.0,500.0,True,False,True,False,False,False,True,False,26.071763370789316
297,53,0,1371,5.0,0.94,2023-01-19,574.0,1069.99,500.0,False,True,True,False,False,True,False,False,28.70323400371155
298,60,2,2340,2.0,0.06,2022-04-27,574.0,10000.0,15184.584884713417,True,False,True,False,False,False,True,False,31.928363476389464
299,45,3,2906,1.0,0.44,2024-06-08,662.0,1166.1,29132.162879314223,True,False,True,False,True,False,False,False,32.04246310729767
301,26,4,1587,3.0,0.73,2022-06-25,845.0,5000.0,500.0,True,False,True,False,False,True,False,False,36.56241163163351
302,23,2,1513,3.0,0.65,2023-08-01,682.0,5000.0,500.0,False,True,True,False,False,False,False,True,22.8087604727044
303,42,1,2273,3.0,0.51,2022-12-01,574.0,5000.0,11655.390877132537,True,False,True,False,True,False,False,False,23.88467594068878
304,45,0,3352,1.0,0.01,2021-03-18,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,19.93775862658596
305,52,1,2962,4.0,0.4,2022-04-26,574.0,1042.69,500.0,False,True,False,True,True,False,False,False,26.14204662270627
306,26,0,3531,3.0,0.4,2020-05-26,521.0,622.09,8280.067769939777,False,True,True,False,True,False,False,False,10.899005934397515
307,52,3,2014,3.0,0.29,2022-07-28,574.0,5000.0,500.0,True,False,False,True,False,True,False,False,18.513198633853616
308,49,1,5607,3.0,0.4,2022-04-29,775.0,5000.0,500.0,True,False,False,True,False,True,False,False,19.962910699643412
309,27,2,2099,3.0,0.38,2021-12-30,574.0,5000.0,15284.764778404458,True,False,True,False,False,False,False,False,27.309448788704366
310,71,1,1534,5.0,0.05,2023-04-28,574.0,10000.0,20138.50357849674,False,True,True,False,False,False,False,True,20.05726316386881
311,63,2,930,1.0,0.46,2023-04-03,303.0,10000.0,8042.88785006186,False,True,True,False,False,False,True,False,33.459137755842654
312,55,1,3907,3.0,0.14,2021-05-25,574.0,579.29,500.0,True,False,True,False,False,False,False,False,19.172893800827435
313,36,4,4632,3.0,0.41,2022-01-31,574.0,54.98,16683.472226033566,True,False,True,False,False,True,False,False,27.925520992834407
315,22,0,884,1.0,0.13,2022-12-06,698.0,5000.0,500.0,False,True,True,False,True,False,False,False,21.678890972650947
316,72,3,2445,5.0,0.85,2022-05-22,438.0,5000.0,500.0,True,False,False,True,False,False,False,True,30.085111751632844
317,51,0,2408,4.0,0.29,2021-10-29,697.0,5000.0,2050.7157398082786,False,True,False,True,False,False,True,False,19.65500263748007
318,19,2,500,3.0,0.6,2020-08-23,574.0,5000.0,15874.774716771984,True,False,True,False,False,False,True,False,24.366891018234913
319,26,2,2262,2.0,0.48,2024-07-19,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,24.299043539983984
320,59,0,2618,3.0,0.2,2023-02-15,574.0,5000.0,8886.31357750079,True,False,True,False,False,True,False,False,22.56759969248749
321,46,1,2298,0.0,0.7,2024-08-26,622.0,10000.0,500.0,True,False,False,True,False,False,True,False,20.05941192115073
322,19,1,3278,3.0,0.66,2023-05-07,574.0,5000.0,2813.156186853146,True,False,False,True,False,False,True,False,13.414503980979784
323,34,2,2425,3.0,0.33,2021-02-19,708.0,10000.0,23210.797866626606,False,True,True,False,False,False,True,False,30.68156914310761
324,70,4,3247,2.0,0.79,2020-12-05,502.0,5000.0,5257.865301498262,True,False,True,False,True,False,False,False,18.45084379110209
325,68,2,1217,0.0,0.5,2021-07-31,574.0,437.78,500.0,True,False,True,False,False,False,True,False,25.146444510682045
326,19,2,1382,1.0,0.97,2024-07-05,460.0,1228.62,500.0,False,True,False,True,False,False,True,False,17.99491103915813
327,38,4,1866,3.0,0.94,2023-10-14,574.0,10000.0,500.0,True,False,True,False,False,True,False,False,22.88015375463323
328,33,0,1517,1.0,0.06,2020-12-20,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,32.766721863212204
329,50,3,2501,3.0,0.6,2020-09-11,458.0,567.95,24670.306600109925,False,True,True,False,True,False,False,False,20.80832332933173
330,34,4,3893,3.0,0.33,2024-02-26,760.0,10000.0,7977.963403126492,True,False,False,True,False,True,False,False,26.817964139901463
331,62,2,1915,0.0,0.7,2021-05-25,574.0,758.8,500.0,True,False,True,False,False,False,False,True,27.90436556128615
332,70,1,4917,3.0,0.53,2021-12-19,607.0,10000.0,13179.96915777943,False,True,False,True,False,False,False,True,25.144423061387723
333,62,0,1393,2.0,0.99,2023-01-05,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,24.783729072949864
334,46,3,5582,0.0,0.83,2020-09-22,574.0,802.5,32624.62424784305,False,True,True,False,True,False,False,False,26.891250770058782
335,60,3,4456,3.0,0.44,2024-01-05,545.0,930.0,20788.62505341787,True,False,True,False,False,False,False,False,35.29467455621302
336,73,1,4222,3.0,0.03,2023-05-09,531.0,691.24,500.0,False,True,False,True,False,False,False,False,20.657439446366784
337,66,3,4100,0.0,0.21,2020-10-22,743.0,5000.0,500.0,True,False,True,False,False,False,False,False,26.85387182326704
338,39,3,3149,3.0,0.85,2023-08-28,600.0,688.67,22092.708515061127,False,True,False,True,False,False,False,False,23.722298616065224
339,29,2,2152,4.0,0.88,2022-08-16,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,21.89869298375796
340,37,2,2652,1.0,0.21,2024-08-17,574.0,10000.0,500.0,True,False,False,True,False,False,True,False,24.107871536710036
341,49,0,1522,1.0,0.09,2023-08-04,450.0,5000.0,500.0,False,True,True,False,True,False,False,False,18.8974243212723
342,22,2,1290,2.0,0.38,2025-04-08,574.0,127.1,16857.98479163118,True,False,True,False,False,False,True,False,17.044941829958322
343,33,4,3351,0.0,0.18,2023-07-05,574.0,10000.0,22455.43441767607,True,False,False,True,False,False,False,False,43.53191306657084
344,72,1,3613,4.0,0.21,2022-01-21,749.0,5000.0,500.0,False,True,False,True,True,False,False,False,20.75298438934803
345,61,2,1664,3.0,0.85,2024-12-20,574.0,10000.0,500.0,True,False,False,True,False,False,True,False,30.47926237878919
346,43,1,3269,4.0,1.0,2022-05-25,470.0,5000.0,500.0,True,False,True,False,False,False,True,False,29.025272264005995
347,60,4,3928,3.0,0.11,2020-05-30,754.0,5000.0,34295.832598520334,False,True,False,True,False,True,False,False,23.795631382852154
348,58,3,3416,4.0,0.89,2024-08-04,574.0,5000.0,18587.129442140165,False,True,False,True,False,False,False,False,29.92019269660547
349,22,2,3905,1.0,0.05,2022-05-28,440.0,10000.0,18399.61442914501,True,False,True,False,False,False,True,False,29.362572432384212
350,33,0,4166,3.0,0.42,2021-07-26,574.0,297.59,500.0,False,True,True,False,False,False,False,False,27.993593032997197
351,61,1,1552,3.0,0.9,2022-07-20,574.0,748.17,500.0,True,False,True,False,False,True,False,False,36.34555304941814
352,48,4,1028,3.0,0.3,2024-09-23,317.0,1018.92,500.0,False,True,False,True,False,False,False,False,26.68656282659603
353,54,3,3156,3.0,0.71,2020-06-20,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,24.74410139851113
354,47,0,2970,3.0,0.12,2023-09-22,572.0,10000.0,500.0,True,False,False,True,False,False,True,False,27.251126788163834
355,72,1,1508,2.0,0.46,2023-04-20,574.0,10000.0,500.0,True,False,True,False,False,True,False,False,26.959840341724732
356,48,3,4631,3.0,0.03,2023-06-13,574.0,5000.0,36033.114778201976,False,True,True,False,False,True,False,False,34.367913832199555
357,74,4,1541,3.0,0.82,2022-02-16,574.0,5000.0,37740.068058608034,False,True,True,False,False,False,False,True,29.743322927506068
358,45,2,2098,3.0,0.61,2022-09-21,844.0,5000.0,500.0,True,False,False,True,False,False,False,False,30.561432359272366
359,32,2,4698,5.0,0.67,2021-11-13,574.0,5000.0,30376.436480777666,False,True,True,False,True,False,False,False,21.89409948678807
360,70,3,1445,3.0,0.03,2020-07-31,574.0,10000.0,500.0,True,False,False,True,False,True,False,False,40.70715228862325
361,30,3,1633,3.0,0.58,2023-11-13,574.0,10000.0,2580.1153810490573,True,False,True,False,True,False,False,False,24.909171964105166
362,20,0,2761,3.0,0.85,2024-06-06,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,22.136572815796665
365,66,0,1255,3.0,0.03,2022-09-02,327.0,1035.16,500.0,True,False,False,True,False,True,False,False,15.515597406920518
366,29,4,2501,3.0,0.77,2020-05-05,841.0,5000.0,8951.748512055701,False,True,False,True,False,False,False,True,30.04567865454954
367,25,2,1439,0.0,0.44,2023-06-26,509.0,5000.0,500.0,False,True,False,True,False,False,False,True,19.409870745634983
368,39,3,2884,0.0,0.55,2022-07-26,408.0,10000.0,22144.99931479974,False,True,False,True,False,False,False,True,24.190892569398045
369,46,1,500,3.0,0.31,2020-11-07,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,29.089466133512406
370,26,1,4878,3.0,0.58,2023-07-14,700.0,5000.0,32308.384532419597,False,True,True,False,False,False,True,False,12.320473710202554
